ad_id,campaign_name,placement,spend,impressions,clicks,installs,signups,trials,adj_trials,trial_converts,init_purch,adj_init_purch,v3s,thruplays
120246363710870167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,12.06,1854,19,0,0,0,0.0,0,0,0.0,405,14
120246363710870167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,85.13,70397,34,0,0,0,0.0,0,0,0.0,2415,73
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,14.25,1196,276,0,0,0,0.0,0,0,0.0,881,96
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.0,2,0,0,0,0,0.0,0,0,0.0,1,0
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,25.05,2532,48,0,0,0,0.0,0,0,0.0,0,0
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,680.7,123405,841,36,19,6,11.43,0,2,0.0,23863,1553
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,20.33,15519,84,0,0,0,0.0,0,0,0.0,0,0
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,371.69,37391,1266,13,5,5,10.27,0,2,0.0,5801,1117
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,1559.66,387353,4334,53,28,14,23.66,0,5,0.0,66342,2939
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_explore_grid_home,2.47,1673,6,0,0,0,0.0,0,0,0.0,1021,16
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,925.11,123385,853,29,12,8,14.56,0,0,0.0,19676,1174
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,702.39,231751,3506,26,14,6,10.58,0,1,0.0,7963,953
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,180.06,33819,757,6,1,1,2.24,0,1,0.0,14902,262
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,10.74,5095,37,0,0,0,0.0,0,0,0.0,787,31
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,47.29,3415,843,2,0,0,0.0,0,0,0.0,3345,3142
120246363710880167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,25.64,10912,56,0,0,0,0.0,0,0,0.0,2219,48
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,5.09,1893,44,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,3.3,547,4,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,7.14,2455,11,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,32.71,18809,216,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,99.98,15932,310,1,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,658.27,166872,3532,19,10,3,6.52,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,17.88,3290,71,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,14.67,2797,30,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,9.03,5443,71,1,1,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,0.37,249,0,0,0,0,0.0,0,0,0.0,0,0
120246363710890167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,1.96,862,4,0,0,0,0.0,0,0,0.0,0,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,0.5,43,7,0,0,0,0.0,0,0,0.0,30,4
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,1.57,162,4,0,0,0,0.0,0,0,0.0,0,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,7.86,1401,7,0,0,0,0.0,0,0,0.0,190,2
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,97.4,22509,127,4,2,1,2.3,0,0,0.0,5446,128
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,0.11,78,1,0,0,0,0.0,0,0,0.0,0,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,66.05,5949,190,3,0,2,4.48,0,0,0.0,1494,166
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,111.66,24576,246,2,0,0,0.0,0,0,0.0,5713,135
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_explore_grid_home,0.02,33,0,0,0,0,0.0,0,0,0.0,23,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,84.87,15954,38,2,3,0,0.0,0,0,0.0,3294,61
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_search,0.0,1,0,0,0,0,0.0,0,0,0.0,0,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,27.43,5654,59,0,0,0,0.0,0,0,0.0,626,8
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,12.89,2374,80,0,0,0,0.0,0,0,0.0,1195,43
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,0.54,260,4,0,0,0,0.0,0,0,0.0,47,2
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,4.33,359,74,1,1,0,0.0,0,0,0.0,349,204
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,0.1,20,1,0,0,0,0.0,0,0,0.0,5,0
120246363710910167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,16.91,12561,11,0,0,0,0.0,0,0,0.0,802,16
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,1.81,161,30,0,0,0,0.0,0,0,0.0,107,27
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,1.24,112,4,0,0,0,0.0,0,0,0.0,0,0
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,0.35,170,1,0,0,0,0.0,0,0,0.0,13,1
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,58.41,25273,95,0,0,0,0.0,0,0,0.0,1520,169
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,0.17,130,2,0,0,0,0.0,0,0,0.0,0,0
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,7.37,1196,20,0,0,0,0.0,0,0,0.0,108,42
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,24.79,6987,54,1,0,1,2.17,0,0,0.0,1020,178
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,10.49,2905,5,0,0,0,0.0,0,0,0.0,169,23
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,213.6,88051,1224,3,1,1,2.33,0,0,0.0,2020,713
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,16.29,3775,97,0,0,0,0.0,0,0,0.0,1520,830
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,0.04,11,0,0,0,0,0.0,0,0,0.0,1,1
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,0.08,13,1,0,0,0,0.0,0,0,0.0,12,12
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,1.16,471,5,0,0,0,0.0,0,0,0.0,130,30
120246363710920167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,32.33,32743,23,0,0,0,0.0,0,0,0.0,1603,452
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,3.26,140,46,0,0,0,0.0,0,0,0.0,120,15
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.02,2,0,0,0,0,0.0,0,0,0.0,0,0
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,1.01,106,1,0,0,0,0.0,0,0,0.0,0,0
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,9.56,1926,10,0,0,0,0.0,0,0,0.0,314,8
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,90.52,26130,161,9,3,0,0.0,0,0,0.0,4570,153
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,0.85,687,4,0,0,0,0.0,0,0,0.0,0,0
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,102.75,11963,331,0,0,0,0.0,0,0,0.0,1878,275
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,92.89,14573,141,2,0,0,0.0,0,0,0.0,3485,110
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,18.11,2558,10,0,0,0,0.0,0,0,0.0,456,10
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,37.75,7602,173,0,0,0,0.0,0,0,0.0,3678,99
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,0.63,321,2,0,0,0,0.0,0,0,0.0,42,1
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,25.91,1790,465,2,0,0,0.0,0,0,0.0,1734,798
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,0.04,17,0,0,0,0,0.0,0,0,0.0,0,0
120246363710970167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,7.87,6592,4,0,0,0,0.0,0,0,0.0,296,3
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,8.95,1054,166,1,0,0,0.0,0,0,0.0,670,126
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.01,1,0,0,0,0,0.0,0,0,0.0,0,0
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,2.94,519,4,0,0,0,0.0,0,0,0.0,0,0
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,5.41,1323,6,0,0,0,0.0,0,0,0.0,163,3
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,444.18,126921,521,7,4,0,0.0,0,0,0.0,14833,1053
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,12.92,7240,35,0,0,0,0.0,0,0,0.0,0,0
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,274.49,32729,782,8,4,0,0.0,0,0,0.0,4470,1258
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,1013.04,307674,2313,14,10,4,9.06,0,0,0.0,37867,3044
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_explore_grid_home,0.05,80,0,0,0,0,0.0,0,0,0.0,58,4
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,206.1,47796,77,12,8,4,8.36,0,0,0.0,3552,285
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,366.56,104437,913,11,4,5,9.86,0,0,0.0,4128,936
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,162.98,31359,621,3,3,0,0.0,0,0,0.0,13637,1402
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,4.63,1996,17,0,0,0,0.0,0,0,0.0,360,28
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,9.3,820,104,1,0,1,2.24,0,0,0.0,801,783
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,1.15,142,2,0,0,0,0.0,0,0,0.0,20,0
120246363710980167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,177.0,172163,69,0,0,0,0.0,0,0,0.0,4209,326
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,54.39,5780,1591,11,3,5,9.15,0,0,0.0,4541,256
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.0,1,0,0,0,0,0.0,0,0,0.0,0,0
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,11.96,850,12,0,0,0,0.0,0,0,0.0,0,0
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,70.08,16576,77,1,0,0,0.0,0,0,0.0,1839,26
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,5776.77,1153551,6626,456,244,71,112.07,0,10,0.0,195847,7905
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,16.72,14149,99,0,0,0,0.0,0,0,0.0,1,0
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,1042.43,92338,2485,47,17,5,8.92,0,0,0.0,19167,2524
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,4048.97,798315,6233,209,130,68,112.02,0,6,0.0,124453,4005
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_explore_grid_home,0.76,599,0,0,0,0,0.0,0,0,0.0,384,4
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,2658.57,516258,1377,118,59,27,43.08,0,1,0.0,56877,1567
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_search,0.0,4,0,0,0,0,0.0,0,0,0.0,0,0
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,1070.08,269114,3228,39,22,10,16.31,0,0,0.0,12995,1444
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,585.5,94481,2132,48,23,13,19.72,0,5,0.0,49803,503
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,6.3,3049,16,0,0,0,0.0,0,0,0.0,455,10
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rewarded_video,188.49,22009,5762,17,9,2,3.58,0,0,0.0,21621,8171
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,19.9,2574,35,1,0,0,0.0,0,0,0.0,685,6
120246363710990167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,618.82,548211,332,18,9,5,8.24,0,0,0.0,27898,442
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,24.07,17170,412,2,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.01,2,0,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,8.37,1259,11,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,16.15,6924,23,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,151.26,68398,346,9,5,5,9.68,0,2,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,7.23,6350,39,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,338.56,103640,1410,18,12,9,16.53,0,3,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,1794.48,604246,6004,69,36,32,50.0,0,6,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,1006.7,403583,12978,26,23,8,14.89,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,3054.41,1092898,31497,44,22,10,16.53,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,24.54,9348,133,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,1.53,1460,5,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,messenger_stories,0.0,1,0,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,6.72,3932,36,0,0,0,0.0,0,0,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,838.36,1687413,3554,15,13,2,2.87,0,2,0.0,0,0
120246363711040167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,unknown,0.0,1,0,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,an_classic,38.86,11901,407,1,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,biz_disco_feed,0.0,4,0,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_notification,0.52,137,0,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_profile_feed,7.75,2452,10,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels,42.76,13431,31,3,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_reels_overlay,7.13,5902,40,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,facebook_stories,120.88,25823,295,1,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,feed,411.03,146011,767,10,3,1,1.58,0,0,0.0,34,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_reels,19.97,5238,49,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instagram_stories,403.45,150650,1578,3,2,2,3.16,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,instream_video,53.95,13314,277,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,marketplace,4.37,4259,6,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,search,2.46,1556,4,0,0,0,0.0,0,0,0.0,0,0
120246363711050167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,threads_feed,353.44,687105,1144,1,0,1,1.58,0,0,0.0,0,0
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,an_classic,0.6,42,9,0,0,0,0.0,0,0,0.0,34,5
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,facebook_notification,1.88,267,2,0,0,0,0.0,0,0,0.0,0,0
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,facebook_reels,51.63,10354,88,0,0,0,0.0,0,0,0.0,2398,88
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,facebook_reels_overlay,0.81,396,2,0,0,0,0.0,0,0,0.0,0,0
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,facebook_stories,62.25,7352,136,2,2,0,0.0,0,0,0.0,1336,179
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,feed,131.44,24703,506,0,0,0,0.0,0,0,0.0,5177,209
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,instagram_explore_grid_home,0.67,428,2,0,0,0,0.0,0,0,0.0,284,5
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,instagram_reels,95.04,13784,375,3,2,1,2.53,0,0,0.0,3493,76
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,instagram_stories,42.32,7185,152,0,0,0,0.0,0,0,0.0,773,13
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,instream_video,6.27,1057,25,0,0,0,0.0,0,0,0.0,482,5
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,marketplace,0.35,147,2,0,0,0,0.0,0,0,0.0,34,2
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,rewarded_video,7.02,395,108,1,0,0,0.0,0,0,0.0,391,109
120246438347130167,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,search,0.0,4,0,0,0,0,0.0,,0,0.0,1,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels,0.4,126,10,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels_overlay,0.51,388,1,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_stories,0.48,116,0,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,feed,0.47,109,2,0,0,0,0.0,0,0,0.0,4,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_explore_grid_home,0.0,1,0,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_reels,0.01,8,0,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_stories,0.14,27,4,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instream_video,0.09,19,2,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,marketplace,0.03,62,0,0,0,0,0.0,0,0,0.0,0,0
120246694232680167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,search,0.23,70,1,0,0,0,0.0,0,0,0.0,0,0
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,an_classic,0.73,81,17,0,0,0,0.0,0,0,0.0,57,3
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_notification,0.17,23,0,0,0,0,0.0,0,0,0.0,0,0
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_profile_feed,1.75,617,3,0,0,0,0.0,0,0,0.0,70,1
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels,336.37,83432,431,23,12,7,19.85,0,0,0.0,11361,444
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels_overlay,0.09,46,0,0,0,0,0.0,0,0,0.0,0,0
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_stories,28.5,3014,64,0,0,0,0.0,0,0,0.0,577,66
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,feed,123.68,21231,223,8,2,3,9.42,0,0,0.0,3653,128
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_explore_grid_home,0.05,57,0,0,0,0,0.0,0,0,0.0,34,1
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_reels,104.94,21707,70,11,8,1,3.2,0,0,0.0,2072,62
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instagram_stories,225.74,57054,4484,3,1,0,0.0,0,0,0.0,1307,142
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,instream_video,9.95,1289,26,1,2,0,0.0,0,0,0.0,770,19
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,marketplace,0.06,36,0,0,0,0,0.0,0,0,0.0,4,0
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,rewarded_video,3.73,264,52,0,0,0,0.0,0,0,0.0,261,99
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,search,0.86,179,5,0,0,0,0.0,0,0,0.0,39,0
120246694232840167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,threads_feed,53.51,69157,31,1,0,0,0.0,0,0,0.0,2858,38
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,an_classic,0.02,5,1,0,0,0,0.0,0,0,0.0,4,1
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_notification,0.68,84,2,0,0,0,0.0,0,0,0.0,0,0
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_profile_feed,0.26,77,2,0,0,0,0.0,0,0,0.0,10,0
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels,11.19,4450,30,0,0,0,0.0,0,0,0.0,844,12
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_reels_overlay,0.06,30,0,0,0,0,0.0,0,0,0.0,0,0
120246694233280167,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,facebook_stories,10.19,1174,43,0,0,0,0.0,0,0,0.0,273,22
