ad_id,ad_name,campaign_name,creative_id,format,content_type,category,concept,creator_name,preview,first_date,last_date,active_days
120249641692540167,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!ongoing_c6!mip-yclife_c7!aboardlife_c8!learn-with-kid-dou-ling,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2646v5PJdG4enZ2,2026-08-08,2026-08-10,3
120249641611010167,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!ongoing_c6!mip-youth.may_c7!testimonial.ba.aboardlife_c8!product-walk-through,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/yMYK7g15dBF6HpY,2026-08-08,2026-08-13,6
120250308384270167,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!promo_c6!ai-miso_c7!ba.theory.aiillu_c8!shadowing-to-input-output-v1-ai-illu_c9!,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2oBsDy7M0Dn7Kc7,2026-09-13,2026-09-15,3
120250308384310167,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!promo_c6!ai-miso_c7!ba.theory.aiillu_c8!shadowing-to-input-output-v2-footage_c9!,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/21C85OmsixZ5QAo,2026-09-13,2026-09-15,3
120247011580490167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_1direct,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1Vh875YFT9uJT1R,2026-06-12,2026-06-24,13
120247011578560167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2bfBuswspd3P1Gh,2026-06-12,2026-06-24,13
120247011579390167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_3display,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2XRn1ts49heMjyB,2026-06-12,2026-06-24,13
120246282589460167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_1full,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/23yc32S5VckjENg,2026-06-02,2026-06-15,14
120246282571790167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_2cut,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/22U0irwB2UsHP4L,2026-06-02,2026-06-24,22
120246282591040167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_3invest,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/28NPhSruaH7sxp3,2026-06-02,2026-06-11,10
120246331786010167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!swm-sophia_c7!usertestimonials_c8!computex_og_post,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1UDGc2opIYNLsBo,2026-06-03,2026-06-04,2
120246438347130167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!swm-sophia_c7!usertestimonials_c8!computexd2_og_post,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1T7Gy5mkX67GjIr,2026-06-04,2026-06-06,3
120249918847860167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-bubble_studylog_c7!abroadlife.oneshot.demo_c8!prep-3-senario-3-country_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2LyKuNvkcDEdLsr,2026-08-20,2026-08-24,5
120249918716020167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-linwen_stay_c7!abroadlife.vlog_c8!speak-without-fear_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2tP7dPNlLxahbcN,2026-08-20,2026-08-22,3
120249919047430167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-yoyo_business_english_c7!oneshot_c8!teach-egnlish_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2efDOL9em451b2J,2026-08-20,2026-09-07,7
120250308343750167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!audrey_c7!ba_c8!    workplace-engl-manners-fromb2b_c9!,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1QphllQjvG2Vg6u,2026-09-13,2026-09-14,2
120250114986290167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v1_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1Tvs3EYaLF1OLS8,2026-09-02,2026-09-03,2
120249469567140167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v2-cut,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/27IXVLBBbIgOkl0,2026-08-08,2026-08-11,4
120250114986240167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v2-cut_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1Vt0JEVE3yzDbnq,2026-09-02,2026-09-06,5
120250308343730167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!qing_c7!ba.walking.realproof_c8!solo-travel-eng-rescue-v2-result_c9!,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2735cG9URCbzoLF,2026-09-13,2026-09-15,3
120250114976680167,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v1-full,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2aZiAzaLGG2j5Gk,2026-09-02,2026-09-04,3
120249469567200167,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v2-cut,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/24fe02P5tEz11qs,2026-08-09,2026-08-17,9
120249020624430167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2buQbdFfcunOyqq,2026-07-17,2026-07-20,4
120248719912650167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!fromsilenttospeakingup,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/22ILN8uFrSc9M7e,2026-07-07,2026-07-12,6
120249020715110167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_1og,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/23efJ9X7Tw3tRp4,2026-07-17,2026-07-28,12
120249020714940167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/21WDvoFEHn2JJw2,2026-07-17,2026-08-09,22
120248898278030167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_3cut,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/24NowSiCaVMQp99,2026-07-13,2026-07-15,3
120248334960360167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!swm-claire_c7!usertestimonials_c8!afterworklearnformyself,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/qwEueiCB0dJMRzH,2026-06-29,2026-06-30,2
120249469567010167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1W6huZiwVuE9XRk,2026-08-09,2026-08-20,12
120248334982400167,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2mVbcDiSEshe8eX,2026-06-29,2026-06-30,2
120249990578130167,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-kellyyen0122_c7!oneshot_c8!ai-conversion-interview_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/26UgOr9ywlKeq9x,2026-08-25,2026-08-28,4
120249990690510167,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-mrjun_c7!oneshot.home_c8!fear-speak-interview_c9!,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1SKU4idhbdrkhWG,2026-08-25,2026-08-27,3
120249990614210167,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-saraworld_c7!aboardlife.remoworker_c8!ai-conversion-self-discipline_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1ZH6ZtYuPeOCF8u,2026-08-25,2026-09-13,13
120249991414980167,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-saraworld_c7!aboardlife.sharing_c8!highschool-english-fail_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2hILNXX9o3mDhsm,2026-08-25,2026-09-13,20
120249993034910167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-amychou_c7!oneshot.appscreen_c8!en-esp-restaurant_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2f5w7gmJKNev8IP,2026-08-26,2026-08-30,5
120250212023880167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-christines_talk_c7!oneshot.lifestyle_c8!english-environment_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2cMl0fzwwlfh3yy,2026-09-06,2026-09-10,5
120250212038440167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-dreamsunny_c7!vlog.closseup_c8!student.exchange_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1VyIm7tsji9Ixi8,2026-09-06,2026-09-07,2
120249069983680167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/29y499byCSKb9Z4,2026-07-19,2026-07-26,8
120249018598560167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2qiC1PE5InKWUhR,2026-07-16,2026-07-19,4
120249069928080167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-little_0202_c7!openquestion_c8!foreign-company-wannabe,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/271fphU49QunwJP,2026-07-19,2026-07-22,4
120249069969790167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-shih_veganwonderland_c7!lifestyle.sharing_c8!move-to-german,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/25swpXPrHTzkBkg,2026-07-19,2026-07-21,3
120250212055790167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-sunthing_c7!oneshot.drink_c8!ig-qa-session_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1W1b7nCjp0WJBc0,2026-09-06,2026-09-08,3
120249069950380167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-sunthings_c7!lifestyle.sharing_c8!canada-internship,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2iosPXMWbTMQhiH,2026-07-19,2026-07-22,4
120249018197870167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-xlittleprince_c7!indoorselfie.vs_c8!vs-cramschool,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/yCnTtKOhJc5dwV2,2026-07-16,2026-08-09,13
120249992963230167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-yclife_c7!vlog.parent_c8!learn-with-kid_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2i3baVQw0o2h0pP,2026-08-25,2026-08-30,6
120250212082910167,c1!ugc_c2!video_c3!whitelist_c4!senario_c5!ongoing_c6!mip-louise_lu_c7!oneshot_c8!exchange-student-scenario_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2hIAOU14vK9w2LB,2026-09-06,2026-09-13,8
120249990716300167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-chiayen_c7!interview.punhook_c8!street-interview_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2urMfI8P1fJaQkD,2026-08-25,2026-08-27,3
120249991458770167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-cocoinfinland_c7!vlog_c8!international-relationship_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2fKJdkkizU9wyvZ,2026-08-25,2026-08-28,4
120249992156470167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-jenny_c7!ba_c8!mom-study-english_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2sd8BjDCDFJXHEN,2026-08-25,2026-08-28,4
120249992335170167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-kaooopei_c7!qa_c8!ask-question-to-boyfriend_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/27Mp4iP1GiIUrQy,2026-08-25,2026-08-27,3
120249992189790167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-shiiiwen_c7!oneshot.personalevent_c8!break-up-motivation_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/28BSTmEJ2M6Ofle,2026-08-25,2026-08-30,6
120249992226780167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-shiiiwen_c7!whileing.vlog_c8!restaurant.conversation_c9!app-testing,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/34IQOWZWVHLqiqd,2026-08-25,2026-08-29,5
120249017985740167,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!og-post,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2x30jzCKhtsnBwx,2026-07-16,2026-07-22,4
120247256194240167,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!swm-tsai_c7!testimonial_c8!2-weeks-testmonial,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2aFYKYolHb2NGNG,2026-06-15,2026-06-24,10
120246280893240167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-1920x1080,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/22jYk60QoNccOxk,2026-06-02,2026-06-10,9
120246280900700167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-frame-,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2gjn8wuWNT1nOKf,2026-06-02,2026-06-25,23
120249020669720167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-tech-frame-1080x1080,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/25H4cOdH3u5SYE1,2026-07-17,2026-08-03,17
120248341577480167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2hetTaVeSBXjzze,2026-06-30,2026-07-06,7
120246280887120167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-1920x1080,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/29iyxUQ5GF14zcm,2026-06-02,2026-06-18,9
120246280903630167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-frameencouraged-,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2k3HVRnKoFqtfOG,2026-06-02,2026-06-24,22
120246280902840167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-framepainpoint-,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/26PrT5RRXFZD4Sp,2026-06-02,2026-06-25,23
120249779562110167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!dachien_c7!26q3campaign_c8!police-conversation_c9!app,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/1WzMLG897nhrIoc,2026-08-13,2026-08-17,5
120249779562330167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/35lOCvtJI5VrDAL,2026-08-13,2026-08-16,4
120249779562090167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!morning.jason_c7!26q3campaign_c8!og-video_c9!app,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2jtuAUqTcuL2E4H,2026-08-13,2026-08-17,5
120249779562130167,c1!video_c2!video_c3!influencer_c4!senario_c5!promo_c6!chenlily_c7!26q3campaign_c8!brick-hook_c9!app,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/2jms6egajfe6yfZ,2026-08-13,2026-08-17,5
120247254596060167,c1_na_c2_video_c3_influencer_c4_valueprop_c5_promo_c6_petersunreview_c7_justspeak_c8_0616,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/25jWmrLnmCTUFCr,2026-06-15,2026-06-21,6
120245904237110167,c1_ugc_c2_video_c3_ugc_c4_productdemo_c5_ongoing_c6_rhea_c7_speakmethod_c8_newyorktimeshook,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,,,,,,,https://fb.me/28VQigJne6GFjoP,2026-06-01,2026-06-02,2
120249089572460167,c1!UGC_c2!video_c3!whitelist_c4!valueprop_c5!ongoing_c6!MIP-emily_life_c7!AllEnHook_c8!learning-technique-sharing_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,,2026-07-20,2026-07-20,1
120248964820460167,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1VTlqcpnYIieaDb,2026-07-15,2026-07-22,8
120249918291540167,c1!n:a_c2!video_c3!influencer_c4!campaign_c5!promo_c6!illyandlean_c7!26q3campaign_c8!outro-promo-long_c9!app-scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/qx4Unt4KqrXm9U6,2026-08-20,2026-09-07,12
120246363710890167,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/26Z7Mp5IYX6VMpF,2026-06-03,2026-06-07,5
120248715237150167,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!input_output_short_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1Wejg6pcdDXMWdk,2026-07-06,2026-08-06,32
120248612012470167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!brianptseng_c7!product_c8!og-video_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2VNJjdfssbwAwtS,2026-07-03,2026-08-02,31
120250329291480167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_c9!app-scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2qnYN7RBErcvhZr,2026-09-15,2026-09-15,1
120248822296120167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2qjCSjETWUPOqW0,2026-07-09,2026-08-05,28
120248789397960167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!harryspeaks__c7!product_c8!og-video_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/26U4YxRRYRcluLb,2026-07-08,2026-09-15,47
120247758597150167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2kKVtc57mnW1bg6,2026-06-22,2026-06-29,8
120249242631140167,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!og-video_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2m5Me4LQhFt0Dio,2026-07-26,2026-07-29,4
120249315126190167,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!product-demo_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1VeF8od7mLZKfm9,2026-07-28,2026-08-09,11
120249242654880167,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!speak-without-fear_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2Nw9U0jvDe1XbQC,2026-07-26,2026-09-15,31
120247888972120167,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2aFGcibSl8G2kH6,2026-06-24,2026-07-22,28
120247889446440167,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1TjRSbwUo9JFx9w,2026-06-24,2026-09-06,56
120249069884080167,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-emily_life_c7!allenhook_c8!learning-technique-sharing_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2cZfNCxiQ0tdiZL,2026-07-19,2026-07-21,3
120247887628100167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_1direct_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/27yeAl29cXemtcy,2026-06-24,2026-06-28,5
120248324906930167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice_winning_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2ajhu8xwrSD6Riq,2026-06-29,2026-07-01,3
120250115000200167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v1_c9!app-scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/34j4X1efvcRZMdD,2026-09-02,2026-09-06,5
120249918145530167,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v2-cut_c9!scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/21YnbgJ3UCrrDex,2026-08-20,2026-09-15,19
120249105347140167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1Vlk628F6iNUctT,2026-07-20,2026-08-13,18
