ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point
120249779562150167,1579.27,335794,5540,78,20,44.13,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!n:a_c2!video_c3!influencer_c4!campaign_c5!promo_c6!illyandlean_c7!26q3campaign_c8!outro-promo-long_c9!app,,,,,2026-08-13,2026-08-25,13.0,Testing,influencer – illyandlean – 26q3campaign,n,0.23228527013585712,0.059560325675860795,78.9635,0.01649821021221344,0.0,30.0,11.91,1239.0,230.0,57.0,44.0,11.0,2.0,2.4415943981370765,Phase 1 Winner,True,False
120249779562330167,160.59,48553,651,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app,,,,,2026-08-13,2026-08-16,4.0,Testing,influencer – harryspeaks – 26q3campaign,video_c2,0.02059604967767182,0.0,,0.013408028340164356,0.0,1.0,0.39,40.3,14.0,2.0,0.0,0.0,0.0,0.9372065541214101,Pause,False,False
120249784171630167,8053.83,1438996,15215,391,64,120.3,1,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!morning.jason_c7!26q3campaign_c8!og-video_c9!app_scaling,,,,,2026-08-14,2026-08-20,7.0,Scaling,influencer – morning.jason – 26q3campaign,video_c2,0.27171722506525386,0.04447545371912083,125.84109375,0.010573344192756616,2.0,79.0,31.06,3230.2,864.0,149.0,119.0,25.0,2.0,2.03484001156476,Phase 1 Winner,True,False
120249784181830167,2054.77,449624,7295,31,8,14.770000000000001,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app_scaling,,,,,2026-08-14,2026-08-20,7.0,Scaling,influencer – harryspeaks – 26q3campaign,video_c2,0.0689464975179261,0.01779264452075512,256.84625,0.016224667722363573,0.0,16.0,6.24,648.7,118.0,31.0,21.0,6.0,0.0,1.5489652441108526,Mid-Tier,False,False
120249784194200167,14687.99,2594782,33706,774,174,327.12,17,8.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!dachien_c7!26q3campaign_c8!police-conversation_c9!app_scaling,,,,,2026-08-14,2026-09-10,19.0,Scaling,influencer – dachien – 26q3campaign,video_c2,0.2982909546929183,0.06705765648135373,84.4137356321839,0.012989915915864994,25.0,191.0,74.98,7797.7,1792.0,353.0,298.0,31.0,10.0,2.9868876815360355,Phase 1 Winner,True,False
120249859615790167,9010.98,2226519,32995,384,118,185.96,5,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!scaling,,,,,2026-08-17,2026-09-15,18.0,Scaling,ugc – qing – testimonial.ba.hook,ugc_c2,0.17246652734605006,0.052997526632379964,76.36423728813558,0.014819096535893025,6.0,162.0,61.5,6395.7,931.0,259.0,203.0,28.0,7.0,3.6835023572067116,Phase 1 Winner,True,False
120249917976060167,7633.47,1701163,20956,428,73,139.88,5,4.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!cpr,,,,,2026-08-20,2026-09-15,27.0,Winning,ugc – qing – testimonial.ba.hook,ugc_c2,0.2515925869537487,0.04291181973743845,104.56808219178083,0.012318631430380275,9.0,117.0,42.93,4463.7,1246.0,216.0,160.0,28.0,10.0,2.8659691418628497,Phase 1 Winner,True,False
120249918145530167,2940.6499999999996,676030,25458,113,32,50.39,3,3.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v2-cut_c9!scaling,,,,,2026-08-20,2026-09-15,19.0,Scaling,ugc – sophia – hook.testimonial,ugc_c2,0.16715234531011935,0.04733517743295416,91.89531249999999,0.03765809209650459,6.0,34.0,12.82,1333.4,254.0,65.0,47.0,4.0,2.0,2.372513770873246,Phase 1 Winner,True,False
120249918254160167,5000.08,1394288,11532,182,40,80.39,4,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!scaling,,,,,2026-08-20,2026-08-24,5.0,Scaling,ugc – qing – testimonial.ba.hook,ugc_c2,0.13053257289742146,0.028688477559872853,125.002,0.008270888080511343,6.0,58.0,22.98,2389.4,550.0,120.0,89.0,19.0,4.0,2.796902295301927,Phase 1 Winner,True,False
120249918291540167,2802.0899999999997,851542,9638,51,20,40.35,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!n:a_c2!video_c3!influencer_c4!campaign_c5!promo_c6!illyandlean_c7!26q3campaign_c8!outro-promo-long_c9!app-scaling,,,,,2026-08-20,2026-09-07,12.0,Scaling,influencer – illyandlean – 26q3campaign,n,0.059891350044977226,0.023486803939206755,140.10449999999997,0.011318290818303735,0.0,32.0,12.73,1324.1,208.0,62.0,44.0,10.0,0.0,1.80262853022408,Mid-Tier,False,False
120249918296230167,2229.72,505509,6976,115,21,44.71,2,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!morning.jason_c7!26q3campaign_c8!og-video_c9!app-cpr,,,,,2026-08-20,2026-09-15,19.0,Winning,influencer – morning.jason – 26q3campaign,video_c2,0.2274934768718262,0.04154228708094218,106.17714285714285,0.01379995212745965,4.0,27.0,10.37,1078.0,268.0,55.0,42.0,6.0,0.0,1.9047986277614994,Mid-Tier,False,False
120249918716020167,184.87,47252,1315,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-linwen_stay_c7!abroadlife.vlog_c8!speak-without-fear_c9!app-testing,,,,,2026-08-20,2026-08-22,3.0,Testing,ugc –  – abroadlife.vlog,ugc_c2,0.0,0.0,,0.027829509862016422,0.0,1.0,0.4,41.2,8.0,2.0,2.0,0.0,0.0,1.8215825024021515,Mid-Tier,False,False
120249918769370167,177.55,41849,1276,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!entertainment_c5!ongoing_c6!mip-kevins_lifesnotte_c7!pun_c8!english-break-through_c9!app-testing,,,,,2026-08-20,2026-08-26,7.0,Testing,ugc –  – pun,ugc_c2,0.02389543358264236,0.0,,0.030490573251451648,0.0,1.0,0.4,41.9,4.0,2.0,2.0,0.0,0.0,1.117563345041495,Pause,False,False
120249918847860167,197.18,60999,1303,5,1,2.22,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-bubble_studylog_c7!abroadlife.oneshot.demo_c8!prep-3-senario-3-country_c9!app-testing,,,,,2026-08-20,2026-08-24,5.0,Testing,ugc –  – abroadlife.oneshot.demo,ugc_c2,0.0819685568615879,0.016393711372317578,197.18,0.021361005918129804,0.0,2.0,0.81,83.8,24.0,4.0,4.0,0.0,0.0,1.6778283744580205,Mid-Tier,False,False
120249918894470167,172.99,41233,1877,3,1,2.1,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!ongoing_c6!mip-sanawu33_c7!oneshot_c8!english-degrade_c9!app-testing,,,,,2026-08-20,2026-08-25,6.0,Testing,ugc – mip-sanawu33 – oneshot,ugc_c2,0.07275725753643926,0.024252419178813087,172.99,0.04552179079863217,0.0,1.0,0.39,41.0,14.0,2.0,2.0,0.0,0.0,1.7075182090525538,Mid-Tier,False,False
120249918980570167,3907.98,1029411,30711,157,36,76.53999999999999,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!ongoing_c6!mip-chenchensiss_c7!vlog.walking.allenglish_c8!taiwanese-good-at-english-yesandno_c9!app-testing,,,,,2026-08-20,2026-09-01,13.0,Testing,ugc – mip-chenchensiss – vlog.walking.allenglish,ugc_c2,0.1525143990106964,0.03497145455022338,108.555,0.02983356501921973,0.0,52.0,19.73,2051.4,520.0,96.0,55.0,21.0,2.0,2.3936991291210634,Phase 1 Winner,True,False
120249919047430167,248.47,52921,2861,6,1,2.38,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!senario_c5!ongoing_c6!mip-yoyo_business_english_c7!oneshot_c8!teach-egnlish_c9!app-testing,,,,,2026-08-20,2026-09-07,7.0,Testing,ugc –  – oneshot,ugc_c2,0.11337654239337881,0.01889609039889647,248.47,0.0540617146312428,0.0,1.0,0.4,41.8,18.0,2.0,2.0,0.0,0.0,1.4446250432527201,Mid-Tier,False,False
120249990578130167,201.89,47316,1112,5,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-kellyyen0122_c7!oneshot_c8!ai-conversion-interview_c9!app-testing,,,,,2026-08-25,2026-08-28,4.0,Testing,whitelist – mip-kellyyen0122 – oneshot,ugc_c2,0.105672499788655,0.0,,0.023501563952996872,0.0,1.0,0.38,39.2,14.0,2.0,2.0,0.0,0.0,1.8232559723249135,Mid-Tier,False,False
120249990614210167,2377.09,498853,15054,28,13,28.740000000000002,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-saraworld_c7!aboardlife.remoworker_c8!ai-conversion-self-discipline_c9!app-testing,,,,,2026-08-25,2026-09-13,13.0,Testing,whitelist – mip-saraworld – aboardlife.remoworker,ugc_c2,0.05612875937400397,0.026059781137930414,182.85307692307694,0.030177226557723417,0.0,22.0,7.87,818.3,184.0,45.0,32.0,6.0,0.0,2.037102771769312,Phase 1 Winner,True,False
120249990690510167,273.53,74458,3876,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-mrjun_c7!oneshot.home_c8!fear-speak-interview_c9!,,,,,2026-08-25,2026-08-27,3.0,Testing,whitelist – mip-mrjun – oneshot.home,ugc_c2,0.013430390287141743,0.0,,0.0520561927529614,0.0,2.0,0.76,79.1,22.0,4.0,4.0,0.0,0.0,3.287500150293166,Pause,False,False
120249990716300167,165.01999999999998,40868,1337,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-chiayen_c7!interview.punhook_c8!street-interview_c9!app-testing,,,,,2026-08-25,2026-08-27,3.0,Testing,whitelist – mip-chiayen – interview.punhook,ugc_c2,0.024469022217872175,0.0,,0.0327150827052951,0.0,3.0,1.11,115.5,20.0,2.0,2.0,0.0,0.0,2.3071721774011653,Pause,False,False
120249991414980167,1116.18,277571,26717,17,8,17.6,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-saraworld_c7!aboardlife.sharing_c8!highschool-english-fail_c9!app-testing,,,,,2026-08-25,2026-09-13,20.0,Testing,whitelist – mip-saraworld – aboardlife.sharing,ugc_c2,0.06124559121810275,0.028821454690871887,139.5225,0.09625285062200302,0.0,10.0,3.56,370.0,70.0,18.0,12.0,4.0,0.0,1.7525224433390338,Mid-Tier,False,False
120249991458770167,210.29,52244,1990,6,2,4.52,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-cocoinfinland_c7!vlog_c8!international-relationship_c9!app-testing,,,,,2026-08-25,2026-08-28,4.0,Testing,whitelist – mip-cocoinfinland – vlog,ugc_c2,0.11484572391087972,0.03828190797029324,105.145,0.03809049843044177,0.0,3.0,1.12,116.6,30.0,2.0,2.0,0.0,0.0,3.2031850378293543,Pause,False,False
120249992156470167,202.35,48539,2276,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-jenny_c7!ba_c8!mom-study-english_c9!app-testing,,,,,2026-08-25,2026-08-28,4.0,Testing,whitelist – mip-jenny – ba,ugc_c2,0.06180597045674613,0.0,,0.04689012958651806,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.4748124005080525,Pause,False,False
120249992189790167,266.66,81302,2698,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-shiiiwen_c7!oneshot.personalevent_c8!break-up-motivation_c9!app-testing,,,,,2026-08-25,2026-08-30,6.0,Testing,whitelist – mip-shiiiwen – oneshot.personalevent,ugc_c2,0.0,0.0,,0.0331849155002337,0.0,4.0,1.49,155.4,20.0,8.0,6.0,0.0,0.0,2.580149812840884,Pause,False,False
120249992226780167,195.45999999999998,61447,1712,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-shiiiwen_c7!whileing.vlog_c8!restaurant.conversation_c9!app-testing,,,,,2026-08-25,2026-08-29,5.0,Testing,whitelist – mip-shiiiwen – whileing.vlog,ugc_c2,0.032548375022377014,0.0,,0.02786140901915472,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.6665382958313357,Mid-Tier,False,False
120249992335170167,209.1,50921,2040,5,1,2.26,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-kaooopei_c7!qa_c8!ask-question-to-boyfriend_c9!app-testing,,,,,2026-08-25,2026-08-27,3.0,Testing,whitelist – mip-kaooopei – qa,ugc_c2,0.0981913159600165,0.0196382631920033,209.1,0.04006205691168673,0.0,4.0,1.53,159.2,24.0,8.0,8.0,0.0,0.0,3.223914041053921,Pause,False,False
120249992963230167,217.16,56769,1934,5,2,3.98,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-yclife_c7!vlog.parent_c8!learn-with-kid_c9!app-testing,,,,,2026-08-25,2026-08-30,6.0,Testing,whitelist – mip-yclife – vlog.parent,ugc_c2,0.08807623879229862,0.035230495516919445,108.58,0.0340678891648611,0.0,4.0,1.5,155.6,14.0,8.0,4.0,2.0,0.0,1.8746130147969462,Mid-Tier,False,False
120249993034910167,204.63,54041,4460,0,2,4.23,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-amychou_c7!oneshot.appscreen_c8!en-esp-restaurant_c9!app-testing,,,,,2026-08-26,2026-08-30,5.0,Testing,whitelist – mip-amychou – oneshot.appscreen,ugc_c2,0.0,0.03700893765844451,102.315,0.08252993097833126,0.0,2.0,0.73,76.2,10.0,4.0,0.0,4.0,0.0,1.7846817674264863,Mid-Tier,False,False
120250094596930167,724.64,165185,5715,44,7,12.91,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!ongoing_c6!mip-chenchensiss_c7!vlog.walking.allenglish_c8!taiwanese-good-at-english-yesandno_c9!app-cpr,,,,,2026-09-01,2026-09-15,15.0,Winning,ugc – mip-chenchensiss – vlog.walking.allenglish,ugc_c2,0.2663680116233314,0.042376729121893636,103.52,0.03459757241880316,0.0,9.0,3.18,330.4,142.0,14.0,8.0,6.0,0.0,2.8656035852871304,Phase 1 Winner,True,False
120250112779340167,291.28999999999996,57232,1450,30,1,1.75,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app_cpr,,,,,2026-09-01,2026-09-07,7.0,Winning,influencer – harryspeaks – 26q3campaign,video_c2,0.524182275649986,0.0174727425216662,291.28999999999996,0.02533547665641599,0.0,1.0,0.35,35.9,56.0,0.0,0.0,0.0,0.0,1.5713794240740264,Mid-Tier,False,False
120250114976680167,96.58,19216,260,6,1,2.53,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v1-full,,,,,2026-09-02,2026-09-04,3.0,Testing,ugc – sophia – hook.testimonial,ugc_c2,0.3122398001665279,0.05203996669442132,96.58,0.013530391340549543,0.0,8.0,2.84,295.4,76.0,14.0,10.0,0.0,0.0,2.1972816326202067,Pause,False,False
