ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point,ltv_cac,signups,days,cpi,cps,cpm,ipc,signup_rate,spm,tpi_ssot,spend_per_day,vel_ratio
120248898291360167,253.0,83208,1330,8,3,6.09,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!og-video,,,,,2026-07-13,2026-07-22,6.0,Testing,influencer – atiendai – product,na_c2,0.0961446014806268,0.036054225555235,84.33333333333333,0.0159840399961542,1.0,1.0,0.41,41.7,30.0,2.0,0.0,2.0,0.0,1.9993108417524093,Mid-Tier,False,False,0.0,8.0,6,31.625,31.625,3.0405730218248244,0.006015037593984963,1.0,0.09614460148062687,0.125,42.166666666666664,1.0402083705937617
120248964820460167,347.26,157589,581,16,3,5.07,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_scaling,,,,,2026-07-15,2026-07-22,8.0,Scaling,generic – na – outcome,motion_c2,0.1015299291194182,0.0190368617098909,115.75333333333332,0.0036868055511488,0.0,8.0,3.13,317.1,60.0,14.0,14.0,0.0,0.0,5.212631929745832,Phase 1 Winner,True,False,0.817,10.0,8,21.70375,34.726,2.2035801991255735,0.027538726333907058,0.625,0.06345620569963639,0.5,43.4075,0.15128939043417686
120249017523680167,76.19,17801,105,3,1,1.52,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_winning,,,,,2026-07-17,2026-07-29,11.0,Winning,generic – na – outcome,motion_c2,0.1685298578731532,0.056176619291051,76.19,0.0058985450255603,1.0,2.0,0.77,78.0,10.0,4.0,2.0,2.0,0.0,2.774327984355531,Pause,False,False,1.157,2.0,11,25.396666666666665,38.095,4.28009662378518,0.02857142857142857,0.6666666666666666,0.11235323858210212,0.6666666666666666,6.926363636363636,0.14054293397485243
120249017782920167,188.91,59734,1862,10,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us,,,,,2026-07-16,2026-07-19,4.0,Testing,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.1674088458834164,0.0,,0.0311715271034921,0.0,1.0,0.4,40.4,26.0,2.0,2.0,0.0,0.0,2.5222358440593573,Phase 1 Winner,True,False,0.0,5.0,4,18.891,37.782,3.1625205075836207,0.0053705692803437165,0.5,0.08370442294170824,0.1,47.2275,1.1650539325426927
120249017877220167,393.93,101594,3677,29,9,20.49,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-emily_life_c7!allenhook_c8!learning-technique-sharing,,,,,2026-07-16,2026-07-20,5.0,Testing,whitelist –  – allenhook,ugc_c2,0.2854499281453629,0.0885879087347678,43.77,0.0361930822686379,0.0,15.0,5.89,596.1,78.0,27.0,22.0,2.0,2.0,3.3605418299320737,Phase 1 Winner,True,False,1.387,14.0,5,13.583793103448276,28.137857142857143,3.8774927653207865,0.007886864291542018,0.4827586206896552,0.13780341358741657,0.5172413793103449,78.786,1.9435697237691725
120249017985740167,293.3,74476,1436,4,3,6.68,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!og-post,,,,,2026-07-16,2026-07-22,4.0,Testing,whitelist – mip-asianleadership – usertestimonials,ugc_c2,0.0537085772597883,0.0402814329448412,97.76666666666668,0.019281379236264,0.0,5.0,1.98,201.6,14.0,6.0,2.0,0.0,2.0,2.549348265069421,Pause,False,False,0.602,3.0,4,73.325,97.76666666666667,3.938181427573984,0.002785515320334262,0.75,0.04028143294484129,1.25,73.325,1.8088524610384407
120249018197870167,280.07,108885,1446,2,1,2.17,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-xlittleprince_c7!indoorselfie.vs_c8!vs-cramschool,,,,,2026-07-16,2026-08-09,13.0,Testing,whitelist – mip-xlittleprince – indoorselfie.vs,ugc_c2,0.0183680029388804,0.0091840014694402,280.07,0.0132800661248105,0.0,3.0,1.13,115.2,28.0,6.0,4.0,2.0,0.0,1.12916199785803,Pause,False,False,0.344,1.0,13,140.035,280.07,2.572163291546127,0.0013831258644536654,0.5,0.009184001469440236,1.5,21.543846153846154,0.5314645637315807
120249018598560167,529.9699999999999,131910,7413,13,4,9.08,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting,,,,,2026-07-16,2026-07-19,4.0,Testing,whitelist – mip-kellyyangdes – patterninterrupt,ugc_c2,0.0985520430596618,0.030323705556819,132.49249999999998,0.0561974073231748,0.0,7.0,2.74,277.8,42.0,14.0,6.0,6.0,2.0,4.326697440219352,Phase 1 Winner,True,False,0.531,9.0,4,40.76692307692307,58.88555555555555,4.017663558486847,0.0017536759746391475,0.6923076923076923,0.06822833750284285,0.5384615384615384,132.49249999999998,3.268453933776141
120249019731940167,33054.54,5043361,101586,1899,388,629.12,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_scaling,video,productdemo,valueprop,atiendai,2026-07-16,2026-08-14,30.0,Scaling,influencer – atiendai – valueprop,video_c2,0.3765346164987991,0.0769328231708973,85.19211340206186,0.0201425200377288,0.0,464.0,175.64,18146.0,3869.0,719.0,567.0,66.0,68.0,2.510190040396695,Phase 1 Winner,True,False,0.224,1082.0,30,17.406287519747234,30.549482439926063,6.554069795915859,0.018693520760734748,0.5697735650342285,0.21453947080131683,0.24433912585571355,1101.818,3.840197514010341
120249020624430167,489.18,168667,1898,42,8,18.340000000000003,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog,,,,,2026-07-17,2026-07-20,4.0,Testing,ugc – jpkol – ba.lifestyle,ugc_c2,0.2490113655901865,0.0474307363028926,61.1475,0.0112529421878612,0.0,15.0,5.82,588.7,108.0,26.0,20.0,4.0,2.0,2.0360727140747943,Phase 1 Winner,True,False,1.144,24.0,4,11.647142857142857,20.3825,2.9002709480811304,0.022128556375131718,0.5714285714285714,0.14229220890867803,0.35714285714285715,122.295,3.016892079409425
120249020669720167,311.17,123878,964,5,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-tech-frame-1080x1080,,,,,2026-07-17,2026-08-03,17.0,Testing,generic – na,video_c2,0.040362291932385,0.0,,0.0077818498845638,0.0,3.0,1.12,116.7,30.0,7.0,5.0,0.0,2.0,0.590989104179421,Pause,False,False,0.303,0.0,17,62.234,,2.5119068761200536,0.005186721991701245,0.0,0.0,0.6,18.304117647058824,0.45154378797162636
120249020714940167,3120.4700000000003,637245,5579,141,35,71.28999999999999,2,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor,,,,,2026-07-17,2026-08-09,22.0,Testing,ugc – qing – product,ugc_c2,0.2212649765788668,0.0549239303564563,89.15628571428572,0.0087548744988191,3.0,42.0,15.67,1629.4,372.0,85.0,75.0,2.0,8.0,2.9462712167491576,Phase 1 Winner,True,False,0.505,86.0,22,22.13099290780142,36.28453488372093,4.896813627411749,0.025273346477863418,0.6099290780141844,0.13495594316157836,0.2978723404255319,141.83954545454546,3.499035947739902
120249020715110167,207.4,81251,826,4,1,2.45,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_1og,,,,,2026-07-17,2026-07-28,12.0,Testing,ugc – qing – product,ugc_c2,0.0492301633210668,0.0123075408302667,207.4,0.0101660287258002,0.0,6.0,2.29,231.6,24.0,12.0,8.0,4.0,0.0,1.11455402255472,Pause,False,False,1.169,3.0,12,51.85,69.13333333333334,2.5525839681973146,0.004842615012106538,0.75,0.03692262249080011,1.5,17.283333333333335,0.426362087077364
120249069884080167,1877.2,441932,9007,65,14,23.23,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-emily_life_c7!allenhook_c8!learning-technique-sharing_scaling,,,,,2026-07-19,2026-07-21,3.0,Scaling,whitelist –  – allenhook,ugc_c2,0.1470814514450187,0.0316790818496963,134.0857142857143,0.0203809635871582,0.0,21.0,8.11,820.7,154.0,42.0,36.0,4.0,2.0,2.059394184205241,Phase 1 Winner,True,False,0.407,26.0,3,28.88,72.2,4.24771231773214,0.0072166093038747645,0.4,0.05883258057800748,0.3230769230769231,625.7333333333333,2.1808861273822635
120249069900960167,25.99,5356,26,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences_winning,,,,,2026-07-19,2026-07-26,6.0,Winning,generic – na – outcome,motion_c2,0.186706497386109,0.0,,0.0048543689320388,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4589523106922161,Pause,False,False,0.0,0.0,6,25.99,,4.852501867064973,0.038461538461538464,0.0,0.0,0.0,4.331666666666666,0.08789390426143098
120249069928080167,190.99,42779,2028,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-little_0202_c7!openquestion_c8!foreign-company-wannabe,,,,,2026-07-19,2026-07-22,4.0,Testing,whitelist –  – openquestion,ugc_c2,0.0233759554921807,0.0,,0.0474064377381425,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.894138023888079,Pause,False,False,0.0,1.0,4,190.99,190.99,4.4645737394516,0.0004930966469428008,1.0,0.023375955492180744,0.0,47.7475,1.1778817986148373
120249069950380167,224.28,71924,1360,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-sunthings_c7!lifestyle.sharing_c8!canada-internship,,,,,2026-07-19,2026-07-22,4.0,Testing,whitelist – mip-sunthings – lifestyle.sharing,ugc_c2,0.0417106946221011,0.0,,0.0189088482286858,0.0,1.0,0.38,38.2,16.0,0.0,0.0,0.0,0.0,1.4731710435102798,Mid-Tier,False,False,0.0,2.0,4,74.76,112.14,3.1182915299482787,0.0022058823529411764,0.6666666666666666,0.027807129748067407,0.3333333333333333,56.07,1.383189328202187
120249069969790167,295.78000000000003,67412,1902,9,1,2.27,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-shih_veganwonderland_c7!lifestyle.sharing_c8!move-to-german,,,,,2026-07-19,2026-07-21,3.0,Testing,whitelist –  – lifestyle.sharing,ugc_c2,0.1335073874087699,0.0148341541565299,295.78000000000003,0.02821456120572,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.548173993282273,Pause,False,False,0.0,6.0,3,32.864444444444445,49.296666666666674,4.387646116418442,0.00473186119873817,0.6666666666666666,0.08900492493917997,0.0,98.59333333333335,2.4321962992428685
120249069983680167,972.48,231979,4005,31,7,17.18,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child,,,,,2026-07-19,2026-07-26,8.0,Testing,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.1336327857262941,0.0301751451640019,138.9257142857143,0.0172644937688325,0.0,14.0,5.33,539.4,82.0,26.0,20.0,4.0,2.0,2.198385241798213,Phase 1 Winner,True,False,0.54,24.0,8,31.370322580645162,40.52,4.192103595584083,0.007740324594257179,0.7741935483870968,0.10345764056229227,0.45161290322580644,121.56,2.998760384095913
120249089547390167,1742.09,316034,13372,41,10,15.49,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting_winning,,,,,2026-07-20,2026-07-23,4.0,Winning,whitelist – mip-kellyyangdes – patterninterrupt,ugc_c2,0.129732876842365,0.0316421650835036,174.209,0.0423119031496611,0.0,14.0,5.37,543.5,106.0,22.0,12.0,6.0,4.0,3.1290582899049246,Phase 1 Winner,True,False,0.311,23.0,4,42.489999999999995,75.74304347826087,5.512349937032091,0.003066108285970685,0.5609756097560976,0.07277697969205844,0.34146341463414637,435.5225,8.83719267072699
120249089572460167,1221.8,267434,5072,41,8,13.7,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!UGC_c2!video_c3!whitelist_c4!valueprop_c5!ongoing_c6!MIP-emily_life_c7!AllEnHook_c8!learning-technique-sharing_scaling,,,,,2026-07-20,2026-07-20,1.0,Scaling,whitelist –  – AllEnHook,UGC_c2,0.1533088537732674,0.0299139226874668,152.725,0.0189654269838539,0.0,12.0,4.65,470.7,94.0,25.0,17.0,2.0,6.0,1.780850579604071,Mid-Tier,False,False,0.345,16.0,1,29.799999999999997,76.3625,4.568603842443369,0.008083596214511041,0.3902439024390244,0.05982784537493363,0.2926829268292683,1221.8,4.258374180325458
120249089633250167,695.64,128447,4335,61,3,4.7,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_winning,video,productdemo,valueprop,atiendai,2026-07-20,2026-07-23,4.0,Winning,influencer – atiendai – valueprop,video_c2,0.4749040460267659,0.0233559366898409,231.88,0.0337493285168201,0.0,12.0,4.63,468.4,110.0,14.0,8.0,4.0,2.0,2.786767113489356,Phase 1 Winner,True,False,0.675,16.0,4,11.403934426229508,43.4775,5.415774599640319,0.014071510957324106,0.26229508196721313,0.12456499567915172,0.19672131147540983,173.91,3.528810055430273
120249105317450167,974.49,248806,6414,31,3,4.6,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,,,,,2026-07-20,2026-07-23,4.0,Winning,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.124595066035385,0.0120575870356824,324.83,0.025779121082289,0.0,9.0,3.41,347.8,66.0,8.0,8.0,0.0,0.0,2.069203894264044,Phase 1 Winner,True,False,0.33,14.0,4,31.43516129032258,69.60642857142857,3.9166659968007207,0.00483317742438416,0.45161290322580644,0.05626873949985129,0.2903225806451613,243.6225,4.943347293019732
120249105347140167,19963.77,5600558,46589,879,203,334.78,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog_scaling,,,,,2026-07-20,2026-08-13,18.0,Scaling,ugc – jpkol – ba.lifestyle,ugc_c2,0.1569486469026836,0.036246388306308,98.3436945812808,0.0083186353931161,0.0,329.0,125.85,12817.4,2396.0,526.0,385.0,74.0,45.0,2.201808536058322,Phase 1 Winner,True,False,0.332,517.0,18,22.711911262798637,38.6146421663443,3.5646037412700666,0.01886711455493786,0.5881683731513083,0.09231223031705055,0.3742889647326507,1109.0983333333334,3.865571866188136
120249114098820167,813.8199999999999,212628,9008,18,2,3.09,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!og-video_winning,,,,,2026-07-21,2026-07-23,3.0,Winning,influencer – atiendai – product,na_c2,0.0846548902308256,0.0094060989145361,406.91,0.0423650695110709,0.0,5.0,1.9,192.5,62.0,8.0,4.0,2.0,2.0,3.533062361466726,Phase 1 Winner,True,False,0.222,9.0,3,45.212222222222216,90.42444444444443,3.827435709313919,0.0019982238010657193,0.5,0.04232744511541284,0.2777777777777778,271.2733333333333,5.504410709198751
120249135201100167,1800.67,486434,12489,33,1,1.48,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,,,,,2026-07-21,2026-07-26,6.0,Winning,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.0678406525859623,0.0020557773510897,1800.67,0.0256746033377601,0.0,18.0,6.84,694.8,190.0,32.0,21.0,9.0,0.0,1.9286931524964248,Mid-Tier,False,False,0.409,12.0,6,54.56575757575758,150.05583333333334,3.7017766027868118,0.002642325246216671,0.36363636363636365,0.02466932821307721,0.5454545454545454,300.1116666666667,6.089569703210118
120249176070740167,155.78,33251,835,5,4,9.79,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!no-pressure,,,,,2026-07-23,2026-07-29,7.0,Testing,influencer – thedodomen – noframe,na_c2,0.1503714174009804,0.1202971339207843,38.945,0.0251120267059637,0.0,7.0,2.65,267.8,28.0,14.0,4.0,4.0,4.0,2.6336184534879297,Pause,False,False,1.674,5.0,7,31.156,31.156,4.684971880544946,0.005988023952095809,1.0,0.15037141740098042,1.4,22.254285714285714,0.5489903782194112
120249176071730167,291.96,76532,879,64,12,27.49,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!speak-without-fear,,,,,2026-07-23,2026-07-26,4.0,Testing,influencer – thedodomen – noframe,na_c2,0.8362515026394188,0.156797156744891,24.33,0.0114853917315632,0.0,13.0,4.96,501.8,124.0,22.0,18.0,2.0,0.0,4.145584187044348,Phase 2 Winner,True,True,1.641,42.0,4,4.561875,6.951428571428571,3.8148748236031986,0.07281001137656427,0.65625,0.5487900486071187,0.203125,72.99,1.8005883550111934
120249176072350167,228.45,80005,935,8,3,6.16,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-learning_c8!keep-learning,,,,,2026-07-23,2026-08-09,13.0,Testing,influencer – thedodomen – frame-learning,na_c2,0.0999937503906005,0.0374976563964752,76.14999999999999,0.0116867695769014,0.0,5.0,1.88,193.8,36.0,8.0,8.0,0.0,0.0,2.707171433930049,Pause,False,False,0.802,4.0,13,28.55625,57.1125,2.8554465345915876,0.008556149732620321,0.5,0.04999687519530029,0.625,17.573076923076922,0.4335097639321584
120249176072690167,426.36,138910,1593,4,2,3.88,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-spanish_c8!no-pressure,,,,,2026-07-23,2026-08-04,12.0,Testing,influencer – thedodomen – frame-spanish,na_c2,0.028795623065294,0.014397811532647,213.18,0.0114678568857533,0.0,8.0,2.97,307.8,34.0,12.0,10.0,2.0,0.0,1.194839771753821,Pause,False,False,0.69,2.0,12,106.59,213.18,3.0693254625296955,0.0025109855618330196,0.5,0.014397811532647038,2.0,35.53,0.8764886183524827
120249176075550167,1434.11,391643,15197,94,21,49.88,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!og-video,,,,,2026-07-23,2026-07-26,4.0,Testing,influencer – thedodomen – noframe,na_c2,0.2400145030040113,0.0536202613094067,68.29095238095239,0.038803195767574,1.0,30.0,11.46,1159.8,288.0,54.0,48.0,6.0,0.0,3.528631748689909,Phase 1 Winner,True,False,0.803,57.0,4,15.256489361702126,25.159824561403507,3.6617787117349216,0.006185431335131934,0.6063829787234043,0.14554070926838983,0.3191489361702128,358.5275,8.844505294578376
120249176077580167,3614.26,971171,13807,170,44,89.0,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!product-demo,,,,,2026-07-23,2026-08-02,11.0,Testing,influencer – thedodomen – noframe,na_c2,0.1750464130415755,0.0453061304342901,82.14227272727273,0.0142168577933237,1.0,60.0,22.52,2297.9,504.0,116.0,88.0,16.0,10.0,2.0017523823320063,Phase 1 Winner,True,False,0.589,102.0,11,21.26035294117647,35.433921568627454,3.721548522350853,0.012312595060476569,0.6,0.10502784782494536,0.35294117647058826,328.5690909090909,8.105462103130886
120249190061250167,382.75,96632,1523,6,2,2.95,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,,,,,2026-07-23,2026-07-27,5.0,Winning,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.0620912327179402,0.0206970775726467,191.375,0.0157608245715704,0.0,2.0,0.76,76.8,18.0,4.0,4.0,0.0,0.0,2.131687712028316,Pause,False,False,0.221,3.0,5,63.791666666666664,127.58333333333333,3.96090322046527,0.003939592908732764,0.5,0.031045616358970112,0.3333333333333333,76.55,1.5532770383714989
120249242631140167,3543.6,1062460,25363,157,32,52.79,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!og-video_scaling,,,,,2026-07-26,2026-07-29,4.0,Scaling,influencer – thedodomen – noframe,na_c2,0.1477702689983623,0.0301187809423413,110.7375,0.0238719575325188,1.0,50.0,18.69,1894.5,419.0,93.0,75.0,8.0,6.0,2.187615164781717,Phase 1 Winner,True,False,0.496,84.0,4,22.570700636942675,42.18571428571428,3.335278504602526,0.0061901194653629305,0.535031847133758,0.07906179997364607,0.3184713375796178,885.9,3.087652386929385
120249242654880167,37726.6,7735511,85068,2500,496,827.8100000000001,28,10.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!speak-without-fear_scaling,,,,,2026-07-26,2026-09-15,31.0,Scaling,influencer – thedodomen – noframe,na_c2,0.3231848548854755,0.0641198752092783,76.0616935483871,0.010997075694159,38.0,657.0,251.52,26066.2,5736.0,1053.0,813.0,137.0,48.0,2.5428547932158,Phase 1 Winner,True,False,0.687,1574.0,31,15.090639999999999,23.96861499364676,4.877066298528953,0.02938825410260027,0.6296,0.20347718463589543,0.2628,1216.9870967741936,4.241599632257706
120249248763350167,25.4,5697,123,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,,,,,2026-07-26,2026-07-27,2.0,Winning,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.0,0.0,,0.0215903106898367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101858783352726,Mid-Tier,False,False,0.0,0.0,2,,,4.4584869229418995,0.0,,0.0,,12.7,0.2576958639754152
120249315126190167,3083.25,792630,9974,135,36,57.6,3,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!product-demo_scaling,,,,,2026-07-28,2026-08-09,11.0,Scaling,influencer – thedodomen – noframe,na_c2,0.1703190643806063,0.0454184171681616,85.64583333333333,0.012583424800979,5.0,45.0,16.86,1730.6,383.0,82.0,72.0,2.0,8.0,1.963695562012147,Mid-Tier,False,False,0.592,87.0,11,22.83888888888889,35.439655172413794,3.8898981870481815,0.013535191497894526,0.6444444444444445,0.10976117482305742,0.3333333333333333,280.29545454545456,0.9769216946300143
120249469567010167,1805.31,362082,3723,124,34,82.82000000000001,2,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears,,,,,2026-08-09,2026-08-20,12.0,Testing,ugc – qing – testimonial.ba.hook,ugc_c2,0.3424638617771665,0.0939013814550295,53.09735294117647,0.0102822012693257,2.0,45.0,17.73,1843.3,376.0,84.0,63.0,13.0,0.0,4.502467559280278,Phase 2 Winner,True,True,0.999,83.0,12,14.558951612903225,21.750722891566266,4.985914792781746,0.0333064732742412,0.6693548387096774,0.22922984296374854,0.3629032258064516,150.4425,3.7112620029972803
120249469567030167,164.65,39358,624,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!promo_c6!camel_c7!testimonial.ba.hook_c8!workplaceengcomms-v3-fluentcoworker,,,,,2026-08-09,2026-08-17,9.0,Testing,ugc –  – testimonial.ba.hook,ugc_c2,0.0762233853346206,0.0,,0.015854464149601,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.871802825036862,Pause,False,False,0.0,0.0,9,54.88333333333333,,4.183393465115097,0.004807692307692308,0.0,0.0,0.0,18.294444444444444,0.45130515999542253
